name,book_id
Kathleen DeGrave,41681
Kelley Armstrong,2800905
Oliver Sacks,63697
Ken Follett,92364
Margaret Atwood,78433
Ransom Riggs,23164983
Andre Dubus III,359770
M.R. Carey,17235026
William Faulkner,77013
Crockett Johnson,98573
J.R. Ward,35729
Isaac Asimov,29580
Jim Butcher,91477
Malcolm Gladwell,15751404
Hiromu Arakawa,870
Akira Watanabe,870
Terry Pratchett,64216
Joan Didion,7815
Lionel Shriver,80660
Arthur C. Clarke,112537
Anne Rice,43758
Edith Wharton,53835
Maureen Howard,53835
Richard Dawkins,61535
Geraldine Brooks,4965
Michael Connelly,32508
Ayn Rand,667
Sylvain Reynard,10140661
Judi Barrett,8073
Ron Barrett,8073
Helen Simonson,6643090
Nora Roberts,5598113
Jodi Picoult,10909
Rick Riordan,9067850
John Scalzi,51964
Stephen King,32692
Janet Evanovich,6427
Irma S. Rombauer,327847
Marion Rombauer Becker,327847
Ethan Becker,327847
Joe Haldeman,21611
Stephen King,10585
Bettina Blanch Tyroller,10585
Azar Nafisi,7603
Joe Abercrombie,944073
Eoin Colfer,114955
Annie Proulx,7354
Marie Kondō,22318578
Cathy Hirano,22318578
Jennifer Niven,18460392
فرانک معنوی,18460392
Kathy Reichs,231604
Michael Scott,17402605
Jeffrey Eugenides,10964693
Isabel Allende,16527
Margaret Sayers Peden,16527
Jessica Knoll,22609317
Ellen Hopkins,270730
Maggie Stiefvater,17675462
Richard Matheson,547094
Elizabeth Strout,1736739
Lena Dunham,20588698
Joana Avillez,20588698
James C. Collins,76865
Kristin Cashore,6137154
Samuel Beckett,17716
Jack London,43035
Stephen King,4978
Bernie Wrightson,4978
Philip Pullman,18116
J.A. Redmerski,16081272
Kimberly McCreight,15776309
Jojo Moyes,18693716
Michael Cunningham,11899
Alice Clayton,15858248
David Sedaris,4136
Stephen King,10584
Lauren Kate,9369720
James Dashner,13089710
Susan Ee,11500217
Richard Russo,187020
Robert Jordan,13895
Jandy Nelson,20820994
Chuck Palahniuk,22283
Sophie Kinsella,9420
Stephen King,5091
Catherine Hardwicke,6202690
Sophie Kinsella,9418
Richard Feynman,5544
Maggie Stiefvater,6654313
L.M. Montgomery,3579
James Joyce,7588
Seamus Deane,7588
Robert Jordan,1166599
Brandon Sanderson,1166599
George Eliot,19089
Michel Faber,19089
Colleen Hoover,13496084
John Grisham,5350
J.R.R. Tolkien,30
S.C. Stephens,13517535
Scott Turow,425029
Stephen King,11597
Stacy Schiff,7968243
Thomas L. Friedman,1911
Brandon Sanderson,17182126
Marcus Pfister,766020
J. Alison James,766020
Jules Verne,32829
Gretchen Rubin,6398634
Philip K. Dick,216363
Vincent Bugliosi,105992
Curt Gentry,105992
Robert Kapilow,90072
Dr. Seuss,90072
Dante Alighieri,15645
Anthony M. Esolen,15645
Deborah Harkness,11559200
Jodi Picoult,18816603
Patricia Briggs,71811
Melissa de la Cruz,872333
Caleb Carr,40024
Ta-Nehisi Coates,25489625
John Milton,15997
John      Leonard,15997
Michael   Lewis,6463967
Stephen King,11564
Patrick Ness,8621462
Jim Kay,8621462
Siobhan Dowd,8621462
Robert Jordan,8253920
Brandon Sanderson,8253920
Frederick Forsyth,540020
Jason Fried,6732019
David Heinemeier Hansson,6732019
Rainbow Rowell,8909152
Stephenie Meyer,3090465
Ilyana Kadushin,3090465
Matt Walters,3090465
Carol Rifka Brunt,12875258
James Herriot,32085
Michelle Hodkin,11408650
Janet Evanovich,6854
Emmuska Orczy,136116
Jon Stone,44186
Michael J. Smollin,44186
Judy Blume,37741
Leigh Bardugo,10194157
Herman Koch,15797938
Sam Garrett,15797938
Marie Lu,14290364
Carl Sagan,61666
Stephanie Perkins,9961796
Zadie Smith,3711
Chris Kyle,11887020
Scott McEwen,11887020
Jim DeFelice,11887020
Chelsea Handler,35982
Pittacus Lore,8659601
Meg Wolitzer,15815333
Bill Watterson,43070
Geraldine Brooks,1379961
Kate Morton,13508607
Better Homes and Gardens,411053
Douglas Adams,8698
Hermann Hesse,16631
Basil Creighton,16631
Tess Gerritsen,32263
Jojo Moyes,17572903
Robin Hobb,68487
Arthur C. Clarke,414999
Kate DiCamillo,37190
Timothy Basil Ering,37190
Barbara Kingsolver,25460
Steven L. Hopp,25460
Camille Kingsolver,25460
Richard A. Houser,25460
Sarah J. Maas,20613470
Robert Jordan,35231
Alan Bradley,6218281
Donald Miller,7214
Diana Gabaldon,10965
Rick Riordan,18705209
Liane Moriarty,26247008
Brian K. Vaughan,15704307
Fiona Staples,15704307
Chad Harbach,10996342
Ernest Hemingway,4631
Brandon Mull,44652
Lemony Snicket,438492
Brett Helquist,438492
Jim Butcher,91476
Walter Isaacson,10884
S.C. Stephens,15842441
John Grisham,5351
Mildred D. Taylor,310459
Seth Grahame-Smith,5899779
Jane Austen,5899779
David Sedaris,15790837
Fyodor Dostoyevsky,12505
Constance Garnett,12505
Alan Myers,12505
Joseph Frank,12505
Anna Brailovsky,12505
Douglas Adams,365
Jeff Kinney,1809465
Mindy Kaling,22716447
Veronica Roth,18126198
Aziz Ansari,23453112
Eric Klinenberg,23453112
Katherine Applegate,11594337
Patricia Castelao,11594337
Sebastian Junger,108229
Brandon Sanderson,68427
Patrick Ness,2118745
Jim Fergus,33512
Jodi Picoult,3720975
Stephen King,5093
Darrel Anderson,5093
Ally Condie,13125947
Salman Rushdie,14836
Max Brooks,535441
John Grisham,5348
Agatha Christie,16331
Margaret Peterson Haddix,227651
Michael Pollan,315425
Elizabeth George Speare,703292
Kiera Cass,22918050
Sophie Kinsella,9419
Wilkie Collins,5890
Matthew Sweet,5890
Robert Galbraith,25735012
J.K. Rowling,25735012
Jenny Han,5821978
Janet Evanovich,6422
James McBride,29209
Steven D. Levitt,6402364
Stephen J. Dubner,6402364
Karen Marie Moning,112750
Terry Goodkind,234184
Emily Giffin,7114761
William Makepeace Thackeray,5797
John Carey,5797
Kurt Vonnegut Jr.,4982
Stephen King,10625
Dominique Dill,10625
Cynthia D'Aprix Sweeney,25781157
Bill Willingham,21326
Lan Medina,21326
Steve Leialoha,21326
Craig Hamilton,21326
James Jean,21326
David    Allen,1633
James Redfield,13103
Huntley Fitzpatrick,12294652
Ken Follett,12959233
Haruki Murakami,19288239
Philip Gabriel,19288239
Alice Sebold,82970
Virginia Woolf,59716
Chetan Bhagat,105576
Laurell K. Hamilton,30281
Markus Zusak,19057
Thomas Hardy,31463
Rosemarie Morgan,31463
Shannon Russell,31463
Terry Pratchett,34507
Mark Z. Danielewski,24800
Patricia Cornwell,85379
John Grisham,17288661
P.C. Cast,8652190
Kristin Cast,8652190
Willa Cather,17150
Susan Beth Pfeffer,213753
Jon Stewart,706
Ben Karlin,706
David Javerbaum,706
Rich Bloomquist,706
Steve Bodow,706
Tim Carvell,706
Eric Drysdale,706
J.R. Havlan,706
Scott Jacobson,706
Tom Johnson,706
Rob Kutner,706
Chris Regan,706
Jason Reich,706
Jason Ross,706
Stephen Colbert,706
Samantha Bee,706
Rob Corddry,706
Brendan Hay,706
Ed Helms,706
Don Piper,89375
Cecil Murphey,89375
Nicholas Sparks,17407748
Lao Tzu,57854
Gia-Fu Feng,57854
Jane English,57854
Chungliang Al Huang,57854
Rowena Pattee Kryder,57854
Toinette Lippe,57854
Jeffrey Archer,78983
Jodi Picoult,1609451
Augusten Burroughs,32370
James Patterson,80568
E.L. James,25644601
Frank Herbert,106
C.S. Lewis,17267
Jennifer Weiner,80536
Hans Christian Andersen,46306
Lily Owens,46306
Arthur Rackham,46306
Hans Richter,46306
Mark Cotta Vaz,6466909
Colleen Hoover,24445517
Jane Green,31101
L.M. Montgomery,77392
Friedrich Nietzsche,51893
Walter Kaufmann,51893
Elizabeth Gaskell,156538
Alan Shelston,156538
Jaycee Dugard,11330361
Amish Tripathi,7913305
Michael Crichton,8650
Lauren Oliver,9593913
Robert Jordan,13890
Aesop,21348
Laura Harris,21348
Laura Gibbs,21348
Cormac McCarthy,394535
Becca Fitzpatrick,12751687
Stephen King,13440
Chuck Palahniuk,22206
Chetan Bhagat,6969361
Matsuri Hino,263145
Tomo Kimura,263145
Jim Butcher,91478
Anne McCaffrey,61975
Teodor Panasiński,61975
John D. Rateliff,1081560
J.R.R. Tolkien,1081560
Colleen Hoover,17788401
Joanne Harris,47401
Jay Anson,293101
Michael Ondaatje,11713
Sylvain Reynard,13639050
James Joyce,11012
Jeri Johnson,11012
Colum McCann,5941033
Eoin Colfer,227865
Harlan Coben,43933
Stephen King,17660
Rachel Hawkins,5287473
Austin Kleon,13099738
Neal Stephenson,816
Christina Lauren,16102004
Barbara Kingsolver,14249
Joyce Carol Oates,5204
Scott McCloud,102920
Kami Garcia,7842288
Margaret Stohl,7842288
Jon Ronson,12391521
Jodi Picoult,14865
David Baldacci,15159
Janet Evanovich,6858
Mitch Albom,13624688
Christopher Moore,33456
Michael   Lewis,1301
Jonathan Stroud,334123
Stephen Colbert,611298
Richard Dahm,611298
Paul Dinello,611298
Allison Silverman,611298
Michael Brumm,611298
Eric Drydale,611298
Rob Dubbin,611298
Glenn Eichler,611298
Peter Grosz,611298
Peter Gwinn,611298
Jay Katsir,611298
Laura Krafft,611298
Frank Lesser,611298
Tom Purcell,611298
Kenneth H. Blanchard,763362
Spencer Johnson,763362
Leon Uris,42697
Ursula Hegi,77163
Raymond Chandler,2052
John Steinbeck,4799
Ellen DeGeneres,11230081
Lemony Snicket,65119
Brett Helquist,65119
Eowyn Ivey,11250053
J. Lynn,17314430
Jennifer L. Armentrout,17314430
Jeff Kinney,3293821
Dante Alighieri,6656
Allen Mandelbaum,6656
Eugenio Montale,6656
Benjamin Hoff,48757
Ernest H. Shepard,48757
Jennifer L. Armentrout,13047090
Tahereh Mafi,13104080
Sarah Dunant,28078
Eoin Colfer,114954
David Lagercrantz,25074850
Stieg Larsson,25074850
George Goulding,25074850
Emma Cline,26893819
Shannon Hale,179064
Dennis Lehane,21671
Isaac Marion,7619057
Mark Twain,62446
Everett H. Emerson,62446
Robert A. Heinlein,16690
Elif Shafak,6642715
إليف شافاق,6642715
ارسلان فصیحی,6642715
محمد درويش,6642715
Janet Evanovich,6423
Stephen King,13596166
Hajime Isayama,13154150
Sheldon Drzka,13154150
F. Scott Fitzgerald,46164
Olive Ann Burns,306654
Tennessee Williams,92517
Elena Ferrante,13586707
Ann Goldstein,13586707
Timothy Ferriss,368593
Robin S. Sharma,43877
Amor Towles,10054335
Larry Niven,61179
Ruta Sepetys,7824322
Andrew Clements,439173
Brian Selznick,439173
Jeff Kinney,6578293
Louise Erdrich,13602426
Madeleine L'Engle,18130
Veronica Roth,13615258
Hanya Yanagihara,22822858
Brian K. Vaughan,156534
Pia Guerra,156534
José Marzán Jr.,156534
Brandon Sanderson,10803121
Charlaine Harris,7981206
Anne Tyler,60792
Jennifer Bassett,60792
Benjamin Alire Sáenz,12000020
H.G. Wells,17184
Haruki Murakami,10374
Alfred Birnbaum,10374
Paulo Coelho,1428
Alan R. Clarke,1428
Johann David Wyss,62111
Scott McKowen,62111
Arthur Pober,62111
Stephen King,133266
Jennifer Probst,13486122
L.M. Montgomery,77390
Watty Piper,824204
Doris Hauman,824204
George Hauman,824204
Karen Joy Fowler,16176440
Orson Scott Card,31360
James Joyce,338798
Sarah Dessen,816953
Alan Brennert,3273
Anne Rice,11901
Frank E. Peretti,17309
Jessica Sorensen,16113791
Lauren Groff,24612118
Judy Blume,22695
E.B. White,138959
Garth Williams,138959
Isaac Asimov,46654
Brian Greene,771
Lemony Snicket,131123
Brett Helquist,131123
Janet Evanovich,6424
Kelley Armstrong,5391115
Jim Butcher,91479
Janell Cannon,786256
Joe Abercrombie,902715
Nancy Horan,898885
Janet Evanovich,6425
Lorelei King,6425
Lemony Snicket,150037
Brett Helquist,150037
Flora Rheta Schreiber,67920
Carl Sagan,55030
Chuck Palahniuk,22288
Rosamunde Pilcher,37095
Dave Eggers,4952
Gabriel García Márquez,23878
Gregory Rabassa,23878
Ronald Holt,1848444
Arthur Conan Doyle,1848444
Bill O'Reilly,10587120
Martin Dugard,10587120
Jhumpa Lahiri,17262100
John Flanagan,60400
Laurie Halse Anderson,5152478
John Grisham,5354
Robin Hobb,45112
Ira Levin,228296
Stephen King,59219
Peter Straub,59219
Robert Jordan,140974
Jack Kerouac,412732
Kelley Armstrong,6468666
Katherine Boo,11869272
P.L. Travers,152380
Mary Shepard,152380
Scott Lynch,887877
Sandra Cisneros,139253
David Benioff,1971304
Jeaniene Frost,1421990
Roald Dahl,31456
Quentin Blake,31456
Garth Nix,334643
James Patterson,7510
Peter de Jonge,7510
Stephen King,10611
Frank Herbert,112
James S.A. Corey,8855321
Sarah J. Maas,18006496
Art Spiegelman,15197
Ezra Jack Keats,310258
Janet Evanovich,40331
Emily Giffin,12987977
Richard   Preston,16213
Haruki Murakami,9557
Philip Gabriel,9557
Elizabeth Gilbert,17465453
Lynne Truss,8600
Kim Harrison,30264
Clement C. Moore,196970
Jan Brett,196970
Diana Gabaldon,2832909
Cynthia Hand,7488244
Lee Strobel,73186
Robert Jordan,13888
Carl Hiaasen,13083
Virgil,12914
Robert Fitzgerald,12914
Junot Díaz,13503109
Haruki Murakami,17803
Jay Rubin,17803
Daniel Quinn,227265
Jenny Han,6584188
Katie McGarry,10194514
Kennilworthy Whisp,111450
J.K. Rowling,111450
Harry Allard,147732
James  Marshall,147732
Richard Bachman,9014
Stephen King,9014
Lemony Snicket,172327
Brett Helquist,172327
Lois Lowry,12930
J.R. Ward,42898
Stephen King,5413
Jerry N. Uelsmann,5413
Trenton Lee Stewart,83369
Carson Ellis,83369
Christopher Hitchens,43369
Abbi Glines,17029526
Michael Crichton,15860
Jennifer E. Smith,10798416
Jonathan Stroud,59263
Tom Robbins,9566
Jenna Blum,49465
John Grisham,1110
Beth Revis,8235178
M. Scott Peck,347852
Jim Butcher,99383
Gertrude Chandler Warner,297249
L. Kate Deal,297249
A.S.A. Harrison,16171291
Caitlin Moran,10600242
Sarah J. Maas,17927395
Keith Richards,9439303
Jhumpa Lahiri,85301
Anita Shreve,5191
Don DeLillo,11762
Stephen E. Ambrose,42389
Charles Darwin,22463
Craig Thompson,25179
David Wroblewski,2731276
Christina Schwarz,5171
Charles Bukowski,51504
Cormac McCarthy,469571
Arthur Conan Doyle,3586
Kyle Freeman,3586
Eiichirō Oda,1237398
Andy Nakatani,1237398
Peter S. Beagle,29127
Angie Sage,769483
Laurie Halse Anderson,781110
Tana French,1914973
Erik Larson,22551730
Rudyard Kipling,77270
Terry Hayes,18144124
Allen Ginsberg,6295
William Carlos Williams,6295
Richard Carlson,170548
Adam Mansbach,11192642
Ricardo Cortés,11192642
Douglas Adams,360
Walter Isaacson,10883
Téa Obreht,8366402
Maria V. Snyder,60510
J.R. Ward,304027
Terry Pratchett,64222
Anonymous,323355
Joseph Smith Jr.,323355
Stephen King,813214
Jim Butcher,17683
Pierce Brown,18966819
Terry Pratchett,47989
Terry Pratchett,34506
Malcolm Gladwell,6516450
Karin Slaughter,25574782
Joe Abercrombie,944076
Stephen King,20926278
Dr. Seuss,7779
Michael   Lewis,817791
Garth Nix,47624
James Patterson,13139
Yana Toboso,6690979
Tomo Kimura,6690979
Marissa Meyer,13206900
Robert Louis Stevenson,51497
Robert Mighall,51497
Emily Seife,13027304
Peter V. Brett,3428935
John Bunyan,29797
Lee Child,220968
Rick Riordan,12893742
Stephen King,472343
Kate Morton,1278752
Robert Jordan,13891
Jim Butcher,91474
Fyodor Dostoyevsky,17876
Andrew R. MacAndrew,17876
Ben Marcus,17876
Carson McCullers,37380
Rick Yancey,16131484
T.H. White,43545
Terry Pratchett,34484
Christopher Paul Curtis,368468
Alison Bechdel,38990
Dan Ariely,1713426
أحمد مراد,16031620
Lynne Reid Banks,125404
Robert Jordan,7743175
Brandon Sanderson,7743175
Jesse Andrews,12700353
Jeff Kinney,7823678
Janet Evanovich,147074
Simon Winchester,25019
James Patterson,13136
Andrew Gross,13136
Art Spiegelman,15195
Jasper Fforde,27003
Faye Perozich,43808
Anne Rice,43808
John Bolton,43808
Daerick Gröss,43808
Louis Sachar,15779
Adam McCauley,15779
Dalai Lama XIV,38210
Howard C. Cutler,38210
David Mitchell,20819685
Anna Quindlen,5157
L.J. Smith,7726143
Kevin Williamson,7726143
Julie Plec,7726143
John Grisham,5346
Chuck Palahniuk,22284
Janet Evanovich,11003
Cornelia Funke,28195
Anthea Bell,28195
Chuck Klosterman,599
Evelyn Waugh,30933
Jim Butcher,91475
Jessie Burton,18498569
Margaret Weis,259836
Tracy Hickman,259836
Eoin Colfer,37586
Scott Westerfeld,493456
John Flanagan,144349
Deborah Harkness,16054217
Julia Cameron,615570
Jon Scieszka,407429
Lane Smith,407429
Joe Hill,6587879
Robert K. Massie,10414941
Margaret Atwood,6080337
Kristin Hannah,6668467
John Grisham,5356
Marcus Luttrell,711901
Patrick Robinson,711901
Chetan Bhagat,3320520
Agatha Christie,16328
Richard Wright,15622
Brent Weeks,3754016
Veronica Rossi,11594257
Nicholas Sparks,3464
Eric Ries,10127019
Richelle Mead,8709523
Lauren Weisberger,426775
David Eddings,44688
Roberto Aguirre-Sacasa,6344097
Stephen King,6344097
Mike Perkins,6344097
Laura       Martin,6344097
William L. Shirer,767171
Nick Hornby,10073
Jeff Smith,106134
Steve Hamaker,106134
Stephen King,10619
Lee Child,220969
Kami Garcia,10757833
Margaret Stohl,10757833
Paz Pruneda,10757833
Jodi Picoult,10913
Joe Hill,153025
Jeff Kinney,11254250
Brent Weeks,3754026
Lauren Weisberger,29547
Brian Jacques,7996
Karl Marx,30474
Friedrich Engels,30474
Gareth Stedman Jones,30474
Ruth Ware,28187230
James Fenimore Cooper,38296
William Styron,228560
Sophie Kinsella,9417
Julie Kagawa,7747064
Bruce H. Wilkinson,103610
Karen Thompson Walker,12401556
Mitch Albom,1255781
Julia Child,5084
Alex Prud'Homme,5084
Graeme Simsion,21844019
Amish Tripathi,11827808
Charles Bukowski,38501
Wendelin Van Draanen,331920
Travis Bradberry,6486483
Jean Greaves,6486483
Patrick Lencioni,6486483
Robert McCloskey,29291
Douglas Preston,67035
Lincoln Child,67035
Bill Bryson,28
Jim Butcher,927979
Robert Kirkman,6465707
Shannon Hale,85990
Nicola Yoon,18692431
David Yoon,18692431
George Bernard Shaw,7714
Barbara Kingsolver,13438524
Brandon Mull,2146957
Helen Fielding,363752
Louis de Bernières,3388
Nicholas Sparks,15924
Bill Bryson,24
Arthur Conan Doyle,194373
Adam Johnson,11529868
David Eddings,44687
Marjane Satrapi,991197
Mattias Ripa,991197
Blake Ferris,991197
Anjali Singh,991197
Chaim Potok,187181
Irving Stone,321552
שמואל שניצר,321552
Carlos Ruiz Zafón,4912857
Lucia Graves,4912857
Cecelia Ahern,147865
Peggy Parish,774001
Fritz Siebel,774001
Jodi Ellen Malpas,16140036
W. Bruce Cameron,7723542
Sabaa Tahir,20560137
J.R. Ward,1240662
Helene Wecker,15819028
أحلام مستغانمي,16081961
Ahlam Mosteghanemi,16081961
Lemony Snicket,297792
Brett Helquist,297792
Charles Dickens,31242
Nicola Bradbury,31242
Hablot Knight Browne,31242
Esphyr Slobodkina,775597
Jim Butcher,29396
Tamora Pierce,13831
Audrey Niffenegger,6202342
Anita Diamant,22450859
J.R. Ward,5098079
Dan Simmons,77565
James Ellroy,21704
Lewis Carroll,83346
John Tenniel,83346
Peter Glassman,83346
Jung Chang,1848
P.D. Eastman,460548
Laura Ingalls Wilder,7882
Garth Williams,7882
Stephen King,22453035
Guillermo del Toro,6065215
Chuck Hogan,6065215
Emily Dickinson,112204
Thomas H. Johnson,112204
Fred Gipson,130580
Steve Martin,773858
Frank Warren,87640
George R.R. Martin,147915
Mary Norton,348573
Beth Krush,348573
Joe Krush,348573
Stephen King,11602
Jodi Picoult,28587957
Haruki Murakami,11298
Alfred Birnbaum,11298
Philippa Gregory,252499
Laini Taylor,12812550
Tom Robbins,8682
John Flanagan,144350
Alexandra Bracken,10576365
Paulo Coelho,1427
Margaret Jull Costa,1427
Norman Vincent Peale,1134122
Ruth Ware,23346377
Edith Wharton,17728
Nina Bawden,17728
Hiro Mashima,2454986
William Flanagan,2454986
Patrick Rothfuss,21535271
Nate  Taylor,21535271
Solomon Northup,18478222
J.R. Ward,7046495
Nathaniel Philbrick,17780
Ayaan Hirsi Ali,81227
Nassim Nicholas Taleb,242472
Justin Cronin,13281368
Aleksandr Solzhenitsyn,17125
H.T. Willetts,17125
Neal Stephenson,827
Walter M. Miller Jr.,164154
Sophocles,7728
J.E. Thomas,7728
Colm Tóibín,4954833
Lauren DeStefano,8525590
J.D. Vance,27161156
Robert Jordan,113435
Stephen Crane,35220
Randall Munroe,21413662
Steven Erikson,55399
Paulo Coelho,816720
Madeleine L'Engle,77276
Suzanne Collins,262430
Jodi Picoult,8554005
Anne Rice,31336
David Baldacci,15158
James Patterson,33676
Terry Goodkind,43892
Philippa Gregory,16180
Anne Tyler,22501028
Colson Whitehead,30555488
Melissa de la Cruz,106085
Julie Kagawa,8685612
Cora Carmack,16034964
John Grisham,13573236
J.M. Coetzee,6192
A.A. Milne,776407
Ernest H. Shepard,776407
Brent Weeks,7165300
Sue Monk Kidd,6976
Arnold Lobel,537296
Lemony Snicket,324277
Brett Helquist,324277
Ally Carter,6574102
B.A. Paris,29437949
Michael Shaara,682804
Laurell K. Hamilton,30274
Jonathan Stroud,59264
H.G. Wells,29981
Jennifer L. Armentrout,13362536
Dave Eggers,6512154
Sharon M. Draper,6609765
Lauren Kate,12716010
Amanda Hocking,8564935
Boris Pasternak,130440
Max Hayward,130440
Manya Harari,130440
John Bayley,130440
Colleen Hoover,22609310
Blake Crouch,15034320
Michael Crichton,7675
P.D. James,12875355
Edith Wharton,5246
Jane Hamilton,5205
Frank  Muller,5205
C.J. Critt,5205
Colleen Hoover,27362503
O. Henry,143534
Lisbeth Zwerger,143534
Tom Wolfe,7442
William S. Burroughs,7437
James Grauerholz,7437
Barry  Miles,7437
Neil Gaiman,25100
Kelley Jones,25100
Charles Vess,25100
Colleen Doran,25100
Malcolm Jones III,25100
Steve Erickson,25100
John Grisham,5360
Ursula K. Le Guin,18423
Lech Jęczmyk,18423
John Green,3213286
Maureen Johnson,3213286
Lauren Myracle,3213286
Stephen King,7912007
Atul Gawande,20696006
Dean Koontz,32439
Chelsea Handler,6472246
Henrik Ibsen,37793
Michael   Meyer,37793
James A. Michener,12658
Richard Yates,48328
Rachel Cohn,25373
David Levithan,25373
Tom Stoppard,18545
Henry Popkin,18545
Maggie Stiefvater,9409458
Alex Garland,607639
Beth Hoffman,6617928
Jenna Lamia,6617928
Charlaine Harris,10407279
Stephen King,10579
Beverly Cleary,91244
Ursula K. Le Guin,13667
Michael Crichton,7667
Raymond E. Feist,13812
Jennifer Crusie,854757
Nelson Mandela,318431
John Grisham,20707959
