Company_ID,Review_ID,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt
C0000135,R00129,3/29/2019,NA,NA,Former Employee ,They talk about wellbeing but they don't follow through,NA,0,"When they've driven you into the ground, the sick pay is generous.
Pretty building",More and more work piled on and nothing ever taken away. The people who project themselves better get all the recognition whether or not they do the best job. The bloated Central Services function appears to justify its existence by creating complicated and bureaucratic systems for everything. The rest of the staff has to waste time on this bureaucracy. They also decide in November to change the timetable for end of year performance reviews. Either decide earlier or put off changes until the following year.,"Value the people who do the day job the best, not the people who project themselves best."
C0000135,R00130,3/28/2019, Analyst,"London, England (UK)",Current Employee ,Review,More than 3 years,0,"Good work life balance
Good career opportunities","Awful Technology
Backwards culture
Pay bit good relative to peers
Internal pay structure muddled",None
C0000135,R00131,3/11/2019,NA,NA,Current Employee ,Technical Specialist,NA,0,"colegate, intellectual and ability to gain strategic view.",poor management and department back biting,NA
C0000135,R00132,3/18/2019, Data Administrator,"London, England (UK)",Current Employee ,Great place to work at times. Restrictive policies on progression and pay do not suit ambitious individuals.,More than 3 years,0,"Interesting work at times
Great work life balance
In house gym and GP facilities
Good overtime and inconvenience payments in certain areas
25 days annual leave as standard, can buy an additional 13 days + Bank holidays.","Progression opportunities differ massively between divisions and teams. Very dependent on attitude of senior manager / head of division.
Pay significantly lower than private sector - to be expected.
Have to stay in role for 2 years before being able to apply for lateral move or promotion.","Excessive number of policies in place to ensure promotion and pay is fair across the Bank, although policies followed inconsistently by different areas of the Bank. Either crack down and ensure that policies are followed by all or remove policies."
C0000135,R00133,2/22/2019,NA,NA,Current Employee ,Great,NA,0,Worked on project team at university,Pay was not the best,NA
C0000135,R00134,2/27/2019,NA,NA,Former Employee ,Intern,NA,0,Good hours and work life balance,Dull work and not well structured,Give interns more meaningful work
C0000135,R00135,2/6/2019, Senior Associate,"London, England (UK)",Current Employee ,Flexible working hours,NA,0,"Very stimulating environment, good technical experience and very challenging stakeholders","Quite difficult culture, there are significant difference in different areas",NA
C0000135,R00136,1/30/2019,NA,NA,Current Employee ,Aggressive management,NA,0,"Employee perks, could amount of annual leave.","Aggressive management structure, poor performance review system that turns colleagues against each other. Sackings or formal warnings if you don’t meet your ‘streach objectives’ such as working unpaid overtime.

Awful company.","Treat staff with respect, pay them for overtime and buy don’t make it a requirement to do it. Get rid of the PRS system, it causes way too much conflict & depression/ anxiety with staff."
C0000135,R00137,12/8/2018,NA,NA,Former Employee ,Bank of England,NA,0,Great for work life balance,Difficult to get past hierarchy,NA
C0000135,R00138,12/6/2018,NA,NA,Former Employee ,Good but monotonous,NA,0,NA,NA,NA
C0000135,R00139,11/29/2018,NA,NA,Former Employee ,Started out good,NA,0,"Nice building, nice colleagues , good work life balance and benefits",Slow moving and a blame culture,NA
C0000135,R00140,12/8/2018,NA,NA,Former Employee ,BoE,NA,0,Work life balance is good. Interesting work.,Micro management; lack of career progression; low salaries.,NA
C0000135,R00141,12/3/2018, Analyst,NA,Former Employee ,"A Bank in gradual decline, pointless bureaucracy, abounds.",More than a year,0,"Can camp out and do very little
Your job doesn’t really matter as no senior accountability when things go wrong.
Does look good on the CV.
Pension is best in the city by some margin.
Good for old timers on old (better) pay arrangements.
Flexible working","You’ll drown in paperwork and committees, not to mention emails and meetings. Nothing will get done and you’ll have the same discussions this time next year. For those that want to get ahead and do things, the place will drain you of any energy, and you’ll slowly morph into a jaded lump of slime.

Pay reviews are the most unfair, despite there being inordinate amount of reviews and the like. It’s exceptionally clique based despite the rhetoric.

IT is the worst ive seen in two decades, good luck finding a laptop that actually functions.

Canteen price gouging and quality v poor- 1.60£ for a croissant - taking the mickey.
Hot desks...","Remove levels b-d from the scale, disband half of all committees. Pay people based in market rates. Sack old timer coffin dodgers"
C0000135,R00142,11/26/2018, Senior Supervisor,"London, England (UK)",Current Employee ,Stifling,More than 3 years,0,Nobody really watches what you do,"Stifling bureaucracy, insane commitment to impenetrable acronyms, no authority to take decisions, beyond politically correct.",Beyond help
C0000135,R00143,10/22/2018, Personal Assistant,"London, England (UK)",Current Employee ,Manager,More than a year,0,NA,NA,Nothing to add
C0000135,R00144,11/14/2018, Technology,"London, England (UK)",Former Employee ,Fancy being an insignificant piece of a 4000 piece jigsaw?,More than 3 years,0,"I had a job. It paid the mortgage and bills.
The people I directly worked with were a great bunch. Very hard working and conscientious.","If you want to give up your personality and become a small piece of a massive working machine, underpaid with no pay rise for many years, together with no hope of promotion then this is the perfect job.

Stress levels are through the roof and a number of people in the department (inc. myself) were seeing the staff councillor to try and relieve the stress.

Management attitude towards the staff is dictatorial - to say the least. Get the work done and complete unbelieveable admin work - or else!

Want to show initiative ? Don't bother. It gets ignored and someone else (normally a manager) will have a better idea of their own.

Too many senior staff making too many changes that directly affect the welfare of the staff with a ""Its being changed for our futures""","Trust your staff.
Allow them some flexibility on their work life.
Don't treat them like commodities to be used and thrown away when needed."
C0000135,R00145,10/9/2018, Personal Assistant,"London, England (UK)",Current Employee ,amazing place to work,More than 3 years,0,"flexible working, good benefits, career progression","Salary is not great compared to other companies, not great bonus",NA
C0000135,R00146,10/4/2018,NA,NA,Current Employee ,Work life balance is genuinely balanced,NA,0,Flexi-hours are respected here and you are able to work from home so there is a good balance.,HR is unorganised when it comes to junior staff e.g. graduates.,NA
C0000135,R00147,10/16/2018,NA,"London, England (UK)",Current Employee ,I’d recommend it,More than 5 years,0,"Flexible working
Diverse career opportunities
Amazing building to work in",hierarchical in some areas of the business,NA
C0000135,R00148,10/12/2018,NA,NA,Former Employee ,Work Life Balance and Company Culture,NA,0,"BoE provides a great work life balance and gives employees a lot of flexibility.
They truly believe in diversity and growth of employees.",It is a stiff work environment that feels a bit boring over time. There are not enough activities outside of work to build team rapport.,NA
C0000135,R00149,9/26/2018, Applications Support Analyst,"London, England (UK)",Former Employee ,Fantastic work life balance,More than 3 years,0,NA,- Pay isn't as high compared to other private financial institutes,NA
